일시,광진구,동대문구,성동구,중랑구
20220101,3.0373636363636365,2.0373818181818186,2.2855636363636367,1.4203636363636363
20220102,3.0373636363636365,2.0373818181818186,2.2855636363636367,1.4203636363636363
20220103,3.927,2.7678,3.5786470588235297,1.7827764705882352
20220104,3.927,2.7678,3.5786470588235297,1.7827764705882352
20220105,3.927,2.7678,3.5786470588235297,1.7827764705882352
20220106,3.927,2.7678,3.5786470588235297,1.7827764705882352
20220107,3.927,2.7678,3.5786470588235297,1.7827764705882352
20220108,3.0373636363636365,2.0373818181818186,2.2855636363636367,1.4203636363636363
20220109,3.0373636363636365,2.0373818181818186,2.2855636363636367,1.4203636363636363
20220110,3.77916,2.6191199999999997,3.45534,1.73208
20220111,3.561478963636364,2.452000281818182,3.0473721577540114,1.6508189165775402
20220112,3.7198612690909094,2.5758844745454548,3.254178931443851,1.720772247914439
20220113,3.7518593127272735,2.5989924163636373,3.2491506150802145,1.7361206515508028
20220114,3.8546017745454555,2.674266687272728,3.3532878721925146,1.7780758957219258
20220115,3.9479959527272737,2.739985576363637,3.4349745256684496,1.816349496256685
20220116,4.0534819751196185,2.813749366507178,3.5303049896707015,1.8612144441598657
20220117,4.164010835023925,2.8910782533014365,3.6295690802870815,1.910880647655503
20220118,4.2766938166507185,2.970362177799044,3.730935139808613,1.9654433882296658
20220119,4.386031484210527,3.0487277210526322,3.8316937105263165,2.021423747368422
20220120,4.490082947368422,3.126223136842106,3.934307668421053,2.0767924578947374
20220121,4.584259596491229,3.1984043491228076,4.035220257894737,2.1292878771929833
20220122,4.659206356491229,3.257610769122808,4.120044297894737,2.175950857192983
20220123,4.706774718947369,3.297487774736843,4.1752690073684215,2.2145056831578955
20220124,4.727268255438597,3.31717518385965,4.198837005263159,2.244306240350878
20220125,4.7209905375438606,3.3158128143859655,4.188690910526317,2.2647064140350883
20220126,4.697392218596492,3.3011424796491236,4.154693723157896,2.2776299908771938
20220127,4.666823591929825,3.2813507729824565,4.109784103157896,2.2847260775438603
20220128,4.63447543754386,3.259773334385965,4.061771950526317,2.2857699740350883
20220129,4.603923215438597,3.2382619438596496,4.013618265263159,2.283296380350878
20220130,4.5797967256140355,3.2194542014035092,3.9703442873684223,2.279163656491229
20220131,4.560680376491229,3.202820509122807,3.9319667578947377,2.273417177192983
20220201,4.545158576491229,3.1878312691228072,3.8985024178947376,2.266102317192983
20220202,4.537308494035089,3.1784349235087723,3.8767199284210525,2.258278331228071
20220203,4.53990193754386,3.1779482343859655,3.872949050526316,2.249217374035088
20220204,4.554481149284751,3.1883887423211883,3.890263963724696,2.241725351120108
20220205,4.576463985560054,3.204755591390014,3.922320715951417,2.236944759217274
20220206,4.603254148825911,3.2238109205398118,3.9642667500134947,2.2353083309581647
20220207,4.634668474871796,3.244928802051282,4.013002308717948,2.2386156656410257
20220208,4.67052379948718,3.2674833082051284,4.065427634871795,2.2486663625641024
20220209,4.708878730769231,3.2903036743589746,4.116713174358974,2.2628978794871797
20220210,4.756484987692309,3.3198786635897437,4.1730535035897445,2.2807930348717953
20220211,4.814957236923077,3.357300275897436,4.237210355897437,2.3033979087179492
20220212,4.879210818461539,3.3978765046153847,4.304317144615386,2.3300612676923085
20220213,4.948714712307693,3.441472343076923,4.373791283076924,2.3616615184615393
20220214,5.02504657846154,3.489524424615385,4.4491706646153855,2.3977243876923082
20220215,5.1070376969230775,3.541230362564103,4.530617222564104,2.4372686620512827
20220216,5.19585006769231,3.5995293169230775,4.619192996923078,2.479025661538462
20220217,5.295392070769232,3.6695994676923083,4.719335987692309,2.522233646153847
20220218,5.404946626153847,3.7483038348717956,4.830058214871796,2.5651224558974364
20220219,5.524500541538463,3.832264455384616,4.950041255384616,2.610960412307693
20220220,5.6536293952036205,3.920075883800906,5.0784522802714935,2.6629129369230777
20220221,5.792262168967504,4.0094761104236945,5.2131651561990955,2.7212261412587417
20220222,5.943946133418347,4.102585679566708,5.356329843951735,2.7876459186480194
20220223,6.103264919144386,4.199927455543673,5.5038122643137255,2.8598164424242434
20220224,6.2639230428877015,4.301751884206775,5.650613439607844,2.9332008151515163
20220225,6.416829191443851,4.3999818221033875,5.786487109803922,3.001968157575759
20220226,6.555812062994653,4.489800692263815,5.907347701568629,3.064284384848486
20220227,6.676253156363638,4.565548926060607,6.009537893333334,3.119576710303032
20220228,6.782641250374333,4.63068095486631,6.097968363529413,3.170331627272729
20220301,6.87946512385027,4.688651210053477,6.1775497905882375,3.21903562909091
20220302,6.978450133155083,4.751679231016043,6.261745041176472,3.2711747727272735
20220303,7.0924869946524085,4.833855330481284,6.36446703529412,3.332091381818183
20220304,7.226475008342248,4.933995108449198,6.488038372941179,3.400773676363637
20220305,7.389723474224601,5.047954844919786,6.63678169411765,3.4787819563636373
20220306,7.587935992299467,5.173483339893049,6.8120989588235314,3.5675013818181833
20220307,7.825993703743317,5.312274428663102,7.016363315294119,3.668111312727274
20220308,8.101541172192515,5.457256838502674,7.243395723529414,3.7787915454545473
20220309,8.400284858823532,5.608985364705882,7.482828211764708,3.896386200000002
20220310,8.703449404812837,5.767215962566844,7.721150788235295,4.015688536363638
20220311,8.990327451336901,5.920627927379679,7.9433822011764725,4.128104934545457
20220312,9.233386291443853,6.047162928770053,8.125503416470591,4.222145110909092
20220313,9.419615546951874,6.138078170374332,8.25660955411765,4.2925469236363645
20220314,9.54996530727273,6.196092534545455,8.339480520000002,4.341070172727274
20220315,9.625385661818184,6.223924903636364,8.376896220000003,4.369474658181819
20220316,9.665113500000002,6.238877400000001,8.386261800000003,4.3869945
20220317,9.692004,6.262634700000001,8.389258500000002,4.404363600000001
20220318,9.70116462,6.2895575400000014,8.383378080000004,4.417759080000001
20220319,9.69808812,6.307223580000001,8.369872980000002,4.423432440000001
20220320,9.706330620000001,6.319492620000001,8.367508800000001,4.428015480000001
20220321,9.74223684,6.334009500000001,8.389209780000002,4.4377897200000005
20220322,9.8221515,6.358419060000002,8.44790016,4.4590366800000005
20220323,9.9742986,6.419282100000002,8.569530900000002,4.508238000000001
