일시,광진구,동대문구,성동구,중랑구
20220101,2.793030254088991,2.8755426931485366,2.5169639459046995,1.7717246155610937
20220102,2.996585926136088,2.9770231351329772,2.773586190791765,1.8777869665772053
20220103,3.084134841666143,3.0526328661062774,2.831479918425974,1.9205096372857338
20220104,2.9876056356213665,2.9231056114992637,2.713437231764885,1.8553091969761866
20220105,3.1233942284232707,3.1064825780045835,2.832320594532866,1.9532077146072764
20220106,3.1592383042107097,3.076066617095493,2.846839798311195,1.9642856899380416
20220107,3.2144457438799345,3.129504243302067,2.884439961332893,1.9852180781720397
20220108,3.199726811970972,3.1145416282444156,2.8408889954604026,1.9846872035957672
20220109,3.1692648212532464,3.1100280697682234,2.8587662465469217,2.002124600919637
20220110,3.3520450283163226,3.2561668749611012,3.0431275086813376,2.0908581687719687
20220111,3.408029995742352,3.314312793199328,3.137823103118576,2.1276702028456285
20220112,3.513926946080472,3.3459469898573024,3.2010280058384835,2.164240087930323
20220113,3.510687320184718,3.385296813586095,3.208125022571548,2.181977683053142
20220114,3.6242460720308363,3.457623122970946,3.2846451030015698,2.2176591921594477
20220115,3.6021831454398967,3.3652638789106604,3.2544260911598015,2.1955059857925923
20220116,3.606656225449308,3.401282666094877,3.262841615857322,2.216831273360021
20220117,3.701283189024416,3.47853501770228,3.3280955002150354,2.290103644888699
20220118,3.6982212384645434,3.4426394362360213,3.3410323560483803,2.283626937311178
20220119,3.872228038439026,3.6041823668514983,3.4802769586689695,2.3724860365507765
20220120,4.00777975930446,3.657383910206601,3.6109266170224,2.430162495383518
20220121,4.221819470744717,3.8865989701835653,3.8327179894452628,2.5725498937328095
20220122,4.330127477423049,3.8822589716316847,3.951461639241329,2.6454114403839895
20220123,4.373242112748268,3.9125775804043714,3.981753262820318,2.671851240837288
20220124,4.380793427307265,3.952661327734198,4.012493709217026,2.6984269237685514
20220125,4.371127387411633,3.9260559831171085,3.979376069188207,2.684494688016223
20220126,4.283256979839527,3.8681967812238485,3.915727283913307,2.659993191471203
20220127,4.262746372261267,3.866670254255453,3.8844966151888967,2.650324623843311
20220128,4.27076504475355,3.898531859307798,3.895625381806998,2.637083620300148
20220129,4.202807420934734,3.793782186563669,3.8310393466716097,2.611239831106523
20220130,4.147477268015573,3.812161011138566,3.7360351608973987,2.6079218185937525
20220131,3.9808144444158815,3.4720544406551532,3.587150432192686,2.5190606668267934
20220201,4.1827947994832835,3.781220113291151,3.829138013205096,2.595246297800449
20220202,4.672520702091309,3.9809389618018165,4.353060359167478,2.8498110489567243
20220203,5.049082083309611,4.395747634415773,4.528502725948713,2.970842881949387
20220204,5.017746213755877,4.3270249883301535,4.496978229009237,2.9515499920253707
20220205,5.0874439163504555,4.435792771356036,4.532485503347691,3.01563266297783
20220206,5.169026930087368,4.502712918538405,4.618133760727987,3.068650890706689
20220207,5.15552901438238,4.499160767238928,4.632576913887894,3.0400028097598426
20220208,5.220581695403373,4.532624890780679,4.703605956435836,3.0907335319592506
