일시,광진구,동대문구,성동구,중랑구
20220101,2.8927272727272726,1.9403636363636365,2.176727272727273,1.3527272727272726
20220102,2.8927272727272726,1.9403636363636365,2.176727272727273,1.3527272727272726
20220103,3.7399999999999998,2.6359999999999997,3.408235294117647,1.6978823529411764
20220104,3.7399999999999998,2.6359999999999997,3.408235294117647,1.6978823529411764
20220105,3.7399999999999998,2.6359999999999997,3.408235294117647,1.6978823529411764
20220106,3.7399999999999998,2.6359999999999997,3.408235294117647,1.6978823529411764
20220107,3.7399999999999998,2.6359999999999997,3.408235294117647,1.6978823529411764
20220108,2.8927272727272726,1.9403636363636365,2.176727272727273,1.3527272727272726
20220109,2.8927272727272726,1.9403636363636365,2.176727272727273,1.3527272727272726
20220110,3.5991999999999997,2.4943999999999997,3.2908,1.6496
20220111,3.375996727272727,2.325978363636364,2.8807368449197868,1.5692256684491979
20220112,3.526273818181818,2.443396909090909,3.077225935828878,1.6356547593582889
20220113,3.5652258181818186,2.4720529090909094,3.0858059358288776,1.653834759358289
20220114,3.6469287272727273,2.530288363636364,3.1615214331550807,1.685838374331551
20220115,3.751571636363636,2.604437818181818,3.2668556363636365,1.7226876363636365
20220116,3.8652465454545455,2.684427272727273,3.3766285454545453,1.7690125454545456
20220117,3.971008,2.756344000000001,3.46621,1.8179100000000004
20220118,4.067540210526316,2.8233090526315796,3.5397605263157894,1.867477368421053
20220119,4.173256631578948,2.898521157894737,3.6342075789473682,1.9223441052631585
20220120,4.288157263157895,2.9819803157894738,3.7495511578947367,1.9825102105263164
20220121,4.385902105263158,3.0575965263157894,3.8564312631578948,2.0355856842105267
20220122,4.466491157894737,3.1253697894736847,3.954847894736842,2.0815705263157898
20220123,4.516000444444445,3.1670291111111113,4.020296666666667,2.117455555555556
20220124,4.530145964912281,3.18045649122807,4.038131578947368,2.1445487719298253
20220125,4.514673274853801,3.1718708187134506,4.012525964912281,2.1661046198830416
20220126,4.483490374269006,3.151346093567252,3.9686598245614046,2.177493099415205
20220127,4.4365972631578945,3.1188823157894743,3.9065331578947378,2.1787142105263166
20220128,4.403627497076023,3.0971703742690067,3.8584052982456147,2.1789963976608195
20220129,4.384581076023393,3.086210269005848,3.824276245614036,2.178339660818714
20220130,4.360634444444445,3.0691211111111114,3.783896666666667,2.1710755555555563
20220131,4.338003602339182,3.048910900584796,3.7393565614035094,2.1657140818713456
20220201,4.321709216374269,3.0293216374269005,3.700466596491228,2.1590345730994156
20220202,4.312597263157895,3.0179623157894735,3.6756551578947367,2.151632210526316
20220203,4.310667742690058,3.0148329356725143,3.664922245614035,2.143506994152047
20220204,4.323253099415204,3.0243766081871346,3.6801705263157896,2.133818479532164
