일시,광진구,동대문구,성동구,중랑구
20220101,2.1255562359080855,1.9473003269688347,1.8264805001359006,1.2358228828252542
20220102,2.4995060457336216,2.280883110068945,2.1628726583786104,1.4461818813284133
20220103,2.873455855559157,2.6144658931690548,2.4992648166213205,1.6565408798315726
20220104,3.1780222382915455,2.8936387574452804,2.784656343340725,1.836324322806144
20220105,3.482588621023934,3.1728116217215065,3.07004787006013,2.0161077657807156
20220106,3.7871550037563217,3.451984485997732,3.355439396779535,2.195891208755287
20220107,4.09172138648871,3.7311573502739583,3.6408309234989398,2.3756746517298586
20220108,4.396287769221098,4.0103302145501845,3.9262224502183445,2.55545809470443
20220109,4.451099002472025,4.053649754102933,3.9707597302842434,2.591679876956339
20220110,4.505910235722953,4.0969692936556825,4.015297010350142,2.627901659208249
20220111,4.604557227645865,4.175321104931389,4.128855250298485,2.665426468480251
20220112,4.703204219568776,4.253672916207096,4.242413490246827,2.7029512777522537
20220113,4.6788281032740215,4.235079938799819,4.223905578304402,2.6813035603500412
20220114,4.654451986979268,4.216486961392541,4.205397666361977,2.6596558429478283
20220115,4.630075870684513,4.197893983985264,4.1868897544195525,2.6380081255456154
20220116,4.659640721806185,4.20839429062306,4.20629095416177,2.666252808372365
20220117,4.689205572927858,4.218894597260857,4.225692153903987,2.6944974911991157
20220118,4.826784835213541,4.326958274631683,4.348522531921752,2.7645258993382402
20220119,4.964364097499225,4.435021952002508,4.471352909939517,2.8345543074773647
20220120,5.101943359784908,4.5430856293733335,4.594183287957282,2.904582715616489
20220121,5.2395226220705915,4.651149306744159,4.717013665975047,2.974611123755614
20220122,5.377101884356275,4.759212984114984,4.839844043992812,3.044639531894739
20220123,5.402411970332143,4.767313063172095,4.8767982896854125,3.0591702123587554
20220124,5.4277220563080135,4.775413142229205,4.913752535378013,3.0737008928227714
20220125,5.466665600557005,4.7851851580178035,4.921596545735707,3.113656364859053
20220126,5.5056091448059945,4.794957173806403,4.929440556093402,3.153611836895335
20220127,5.544552689054985,4.804729189595002,4.937284566451098,3.1935673089316166
20220128,5.583496233303975,4.814501205383602,4.945128576808791,3.233522780967898
20220129,5.622439777552964,4.824273221172201,4.952972587166486,3.2734782530041797
20220130,5.637714536584597,4.8519246146504384,4.973600927102948,3.2722392229679995
20220131,5.652989295616231,4.879576008128675,4.994229267039409,3.2710001929318193
20220201,5.601797148808107,4.835249084411051,4.936050037786785,3.2436244527532314
20220202,5.5506050019999815,4.790922160693428,4.87787080853416,3.216248712574644
20220203,5.499412855191857,4.7465952369758035,4.819691579281536,3.1888729723960556
20220204,5.448220708383732,4.70226831325818,4.761512350028911,3.161497232217468
20220205,5.397028561575607,4.657941389540556,4.703333120776287,3.1341214920388802
20220206,5.444881505332901,4.69157431182552,4.754393763427198,3.1631692020465323
20220207,5.492734449090197,4.725207234110485,4.80545440607811,3.192216912054184
20220208,5.505686193556445,4.752500769570287,4.835123395390994,3.1862431304828696
20220209,5.518637938022693,4.77979430503009,4.864792384703879,3.180269348911555
20220210,5.531589682488941,4.807087840489892,4.894461374016763,3.174295567340241
20220211,5.54454142695519,4.834381375949694,4.924130363329648,3.168321785768927
20220212,5.557493171421439,4.861674911409497,4.953799352642532,3.1623480041976126
20220213,5.649981016250143,4.886439802988836,5.04273011433658,3.2132662385441044
20220214,5.742468861078848,4.911204694568175,5.131660876030626,3.2641844728905967
20220215,5.852906167853047,5.001156063930318,5.238663656188591,3.316512476094584
20220216,5.963343474627245,5.091107433292459,5.345666436346558,3.368840479298571
20220217,6.073780781401445,5.181058802654601,5.452669216504523,3.4211684825025586
20220218,6.184218088175644,5.2710101720167435,5.559671996662489,3.4734964857065456
20220219,6.294655394949844,5.360961541378885,5.6666747768204555,3.525824488910533
20220220,6.522530335868873,5.50499124047108,5.891307251008538,3.628159713222762
20220221,6.7504052767879,5.649020939563274,6.115939725196623,3.73049493753499
