일시,광진구,동대문구,성동구,중랑구
20220101,3.396526172968828,2.681644167444994,2.9160514054558737,1.9135855179488064
20220102,3.2982639317795694,2.676859917706253,2.814283513377083,1.923854479572915
20220103,3.363201417287784,2.7793274218363746,2.9576192819450733,1.9575779437935288
20220104,3.634221480157876,2.8722387208232862,2.8881998331157774,1.9709498344336733
20220105,3.4387282204812566,2.665038636090233,2.672473991261293,1.9208563021115688
20220106,3.2745704292112596,2.551551103067726,2.6454221152357937,1.7873484431691626
20220107,3.0618205015173503,2.3279325447870844,2.5411182147014433,1.6903503739526202
20220108,2.962641586525515,2.2461659093192425,2.467940738061631,1.6343641678093848
20220109,2.9567943386130526,2.245929835472025,2.509004599888774,1.619154678117237
20220110,3.0475195395926193,2.360059614454589,2.569246824157026,1.6795534536367975
20220111,3.119803149979819,2.4371905663820863,2.637748666151807,1.72665495506142
20220112,3.227441026378443,2.533179639733894,2.7377893081255626,1.7808517950541247
20220113,3.3397073551233416,2.6198824360289343,2.8515333264803946,1.829702336139363
20220114,3.4392396869113613,2.69733790179667,2.95599033366127,1.8713399538196593
20220115,3.506637863870292,2.7367248241949094,3.0107418845505767,1.8945751623492575
20220116,3.5365460464487084,2.762410084661166,3.03714574981995,1.9061129022896472
20220117,3.5486099176205013,2.8021740104208543,3.0582121208883226,1.92446775734518
20220118,3.5477595422862427,2.837900903988759,3.064868995624485,1.943677689771314
20220119,3.6094937415013995,2.9130577290809474,3.131425371386899,1.9972952380579423
20220120,3.749129846211577,3.020934334790831,3.2664582040214842,2.0848489177767955
20220121,3.9100318473633444,3.1187267201145366,3.397516336183321,2.17750516043718
20220122,4.063362936327067,3.195434777997105,3.5205219403511414,2.2653914381438263
20220123,4.182374352687275,3.242958799284772,3.6290239003249587,2.341893828650821
20220124,4.221649845975016,3.2514483029726176,3.6710669357799532,2.3787540442987294
20220125,4.198591086726784,3.2486434348304574,3.6681200154651235,2.389412244254656
20220126,4.171158275182646,3.2411660140115734,3.6646751273457716,2.386379346594603
20220127,4.15363863098775,3.2444975973719004,3.6538156091328817,2.384000393343906
20220128,4.189957427834865,3.283130208955132,3.6702142846295427,2.3963003282835142
20220129,4.224036384799631,3.303763633810604,3.674296991725692,2.4087912557907987
20220130,4.273412386423194,3.329273742739413,3.7157328250467128,2.437195027547709
